"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location"
"2018","103621","Chicago River North Residence Inn & Spri","Submitted","410 North Dearborn St.","60610","3.0","false","NEAR NORTH SIDE","Hotel","369,707","2000","1","16,594","36","13,780,573.3","21,265,700.4",,,,"94.8","164.8","95","164.8","3,422.1","9.3","41.88948997","-87.62960735","POINT (-87.62960735 41.88948997)"
"2018","109573","Casa Bonita Condominium Association","Submitted","7340-7352 N. Ridge Blvd.","60645","1.5","false","WEST RIDGE","Multifamily Housing","110,000","1920","1","3,430","32","3,151,947.6","3,923,178.8",,,,"64.3","117.7","64.3","117.7","732.8","6.7","42.00880199","-87.69502812","POINT (-87.69502812 42.00880199)"
"2018","255026","3200 N Clark","Submitted","3218 N Clark Street","60657","1.0","false","Lake View","Multifamily Housing","150,085","2016","1","2,551","18","6,176,177.2","9,036,801.7",,,,"101.4","178.4","102.4","179.6","1,507.5","10","41.94044194","-87.65115723","POINT (-87.65115723 41.94044194)"
"2018","251996","Prairie Pointe at Central Station Condominiums","Submitted","1600 S. Prairie Ave.","60616","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","358,000","2006","1","5,478","100","5,609,580.5",,,,,"15.7","43.9","15.6","43.7","933.2","2.6","41.85994896","-87.62127871","POINT (-87.62127871 41.85994896)"
"2018","101396","2019 - 4640 N Sheridan","Submitted","4640 N. Sheridan","60608","4.0","false","UPTOWN","Multifamily Housing","216,000","1974","1","11,540","100","1,645,298.5",,,,,"7.6","21.3","7.6","21.3","273.7","1.3","41.96652528","-87.65508031","POINT (-87.65508031 41.96652528)"
"2018","250127","Bernard Mitchell Hospital","Submitted","5815 S. Maryland Av.","60637","1.0","false","HYDE PARK","Hospital (General Medical & Surgical)","430,772","1983","1","48,720","22","47,656,359.4",,"50,171,876.1",,,"227.1","449.9","228.4","451.5","11,259.6","26.1","41.789224","-87.604896","POINT (-87.604896 41.789224)"
"2018","250018","Douglas Park","Not Submitted","1401 S Sacramento Dr","60623","0.0","false","NORTH LAWNDALE",,"69,619",,"1",,,,,,,,,,,,,,"41.8623929","-87.69974253","POINT (-87.69974253 41.8623929)"
"2018","251871","South Shore-CPS","Submitted","1955 E 75TH ST","60649","4.0","false","SOUTH SHORE","K-12 School","213,710","2010","1","2,165","84","7,440,797.5",,,,,"34.8","97.5","34.7","97.3","1,237.9","5.8","41.75883","-87.577162","POINT (-87.577162 41.75883)"
"2018","157602","Prairie House at Central Station","Submitted","1515 S. Prairie Ave","60605","1.5","false","NEAR SOUTH SIDE","Multifamily Housing","273,040","2001","1","7,273","40","10,415,693","13,837,205.5",,,,"88.8","160","86.9","155.7","2,467.8","9","41.86170088","-87.6202348","POINT (-87.6202348 41.86170088)"
"2018","251626","Albany Park-CPS","Submitted","4929 N Sawyer Ave","60625","1.5","false","ALBANY PARK","K-12 School","104,203","2006","1","626","32","4,049,259.2","3,672,175.3",,,,"74.1","145.8","72.9","143.1","868.7","8.3","41.97110197","-87.70939495","POINT (-87.70939495 41.97110197)"
"2018","251658","Piccolo Specialty -CPS","Exempt","1040 N Keeler Ave","60651",,"true","HUMBOLDT PARK",,"218,900",,"1","9,446",,,,,,,,,,,,,"41.90030381","-87.73182406","POINT (-87.73182406 41.90030381)"
"2018","105315","468 West Melrose Street","Submitted","468 W Melrose St","60657","4.0","false","LAKE VIEW","Multifamily Housing","55,460","1961","1","3,624","97","802,758.3","2,494,487.8",,,,"59.5","87.8",,,"266","4.8","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","157458","Midwest Apartments","Submitted","6 N Hamlin","60624","3.5","false","WEST GARFIELD PARK","Multifamily Housing","232,380","1920","1","13,701","75","4,763,674","13,542,970.2",,,,"78.8","118.6","79.1","118.9","1,511.8","6.5","41.88113842","-87.7210443","POINT (-87.7210443 41.88113842)"
"2018","251670","May Elementary Community Academy -CPS","Exempt","512 S Lavergne Ave","60644",,"true","AUSTIN",,"109,407",,"1",,,,,,,,,,,,,,"41.87357568","-87.74975133","POINT (-87.74975133 41.87357568)"
"2018","146962","1440 S WABASH AVE","Not Submitted","1440 S WABASH AVE","60605","0.0","false","NEAR SOUTH SIDE",,"62,057",,"1","1,595",,,,,,,,,,,,,"41.86863212","-87.62730687","POINT (-87.62730687 41.86863212)"
"2018","243929","The ParkShore Condominium (243929)","Submitted","195 North Harbor Drive","60601","2.0","false","LOOP","Multifamily Housing","791,877","1991","1","21,517","43","30,179,221.9","28,399,998.3",,,,"74","144.4","73","141.6","6,529.2","8.2","41.88566808","-87.61471363","POINT (-87.61471363 41.88566808)"
"2018","101766","181 West Madison","Submitted","181 W Madison Street","60602","4.0","false","LOOP","Office","1,082,248","1990","1","12,200","56","73,423,476.3",,,,"40,254.6","67.9","190",,,"12,218","11.3","41.88158551","-87.63338486","POINT (-87.63338486 41.88158551)"
"2018","200849","Sheridan Surf LLC","Submitted","2850 N Sheridan Rd","60657","3.0","false","LAKE VIEW","Multifamily Housing","188,910","1929","1","5,835","62","3,928,157.1","12,709,369.6",,,,"88.1","128.9","87","127.8","1,328.6","7","41.93394444","-87.63964018","POINT (-87.63964018 41.93394444)"
"2018","159982","Mahalia Jackson Apartments","Submitted","9141-77 S. SOUTH CHICAGO","60617","1.0","false","SOUTH CHICAGO","Multifamily Housing","91,180","1974","2","23,311","7","3,830,850.3","16,670,702.4",,,,"224.8","309.6","230.2","315.2","1,522.8","16.7","41.72901449","-87.55425891","POINT (-87.55425891 41.72901449)"
"2018","251794","Parish_MissionofOurLadyoftheAngels","Submitted","3808 W Iowa Street","60651","4.0","false","HUMBOLDT PARK","Other","110,959","1950","4","214",,"408,316.4","4,602,430.6",,,,"45.2","53.9","45.5","54.2","312.4","2.8","41.89754415","-87.7221429","POINT (-87.7221429 41.89754415)"
"2018","175495","House of Blues Chicago","Submitted","329 N. Dearborn St.","60654","2.0","false","NEAR NORTH SIDE","Performing Arts","54,600","1996","1","27,245",,"7,216,076.3","4,463,290.9",,,,"213.9","455.9","213.9","455.9","1,437.6","26.3","41.88833261","-87.62950362","POINT (-87.62950362 41.88833261)"
"2018","109238","The Park Condominium","Submitted","4572 N Milwaukee Ave","60630","4.0","false","PORTAGE PARK","Multifamily Housing","52,200","1972","1","1,662","87","580,200.4","3,955,127.4",,,,"86.9","110.7","89.5","112.6","306.6","5.9","41.97200414","-87.75756578","POINT (-87.75756578 41.97200414)"
"2018","251759","Swift Specia-CPS","Submitted","5900 N WINTHROP AVE","60660","1.5","false","EDGEWATER","K-12 School","109,399","1997","1","1,152","34","3,670,203.1","6,639,000.9",,,,"94.2","157.7","93.2","156.6","963.2","8.8","41.9892048","-87.65861709","POINT (-87.65861709 41.9892048)"
"2018","251604","Revere Eleme-CPS","Submitted","1010 E 72ND ST","60619","1.0","false","GREATER GRAND CROSSING","K-12 School","80,820","1903","1","438","15","2,055,699.6","7,808,399",,,,"122.1","172.7","117.5","168","756.7","9.4","41.76457079","-87.60030731","POINT (-87.60030731 41.76457079)"
"2018","174182","Lewis Towers-ID# 174182","Submitted","820 N Michigan Ave","60611","4.0","false","NEAR NORTH SIDE","Office","216,081","1980","1","2,385","79","7,711,502.1","2,802,709.7",,,,"48.7","113.5","47.7","110.8","1,431.8","6.6","41.897462","-87.624885","POINT (-87.624885 41.897462)"
"2018","142211","642 W. Addison Apartments","Submitted","630-644 W. Addison St.","60642","1.5","false","LAKE VIEW","Multifamily Housing","50,736","1925","1","2,175","39","733,614.1","4,380,301.6",,,,"100.8","131.1","98.7","128.9","354.7","7","41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
"2018","157161","909 W. Washington Condominium Association","Submitted","909 W. Washington St.","60607","4.0","false","NEAR WEST SIDE","Multifamily Housing","214,000","2004","1","4,657","82","4,288,205","8,231,495.4",,,,"58.5","96.5","56.3","93","1,150.6","5.4","41.88284087","-87.65031178","POINT (-87.65031178 41.88284087)"
"2018","251233","Clybourn","Submitted","2601 N. Clybourn Street","60614","3.5","false","LINCOLN PARK","Retail Store","144,180","1996","1","1,212","79","5,755,218.3","1,426,039.9",,,,"49.8","122.2","49.5","121.7","1,033.2","7.2","41.93117753","-87.67426011","POINT (-87.67426011 41.93117753)"
"2018","174126","Pete's 118th","Submitted","3454 3620 E. 118th Street","60617","1.0","false","HEGEWISCH","Supermarket/Grocery Store","54,000","1980","1","99","19","10,207,789.6","6,172,699.8",,,,"303.3","649.3","305.8","650.5","2,026.1","37.5","41.68095","-87.535552","POINT (-87.535552 41.68095)"
"2018","251749","Webster-CPS","Submitted","4055 W ARTHINGTON ST","60624","1.0","false","WEST GARFIELD PARK","K-12 School","60,295","1962","1","421","19","1,301,764","5,568,186",,,,"113.9","157.4","108.9","152.2","512.3","8.5","41.86972139","-87.72684225","POINT (-87.72684225 41.86972139)"
"2018","206858","3240 North Lake Shore Drive","Submitted","3240 North Lake Shore Drive","60657","4.0","false","LAKE VIEW","Multifamily Housing","254,911","1928","1","235","98","3,038,847","15,195,162.6",,,,"71.5","96","70","94.4","1,312.6","5.1","41.9413697","-87.63997004","POINT (-87.63997004 41.9413697)"
"2018","254342","3110 N Sheridan Condominiums","Not Submitted","3110 N. Sheridan","60657","0.0","false","Lake View","Multifamily Housing","120,000","1964","1","4,625","18","7,144,100.2",,,,,"61.2","168.5",,,"1,199.2","10","41.9391704","-87.64565","POINT (-87.64565 41.9391704)"
"2018","175484","935 W. Chestnut","Not Submitted","935 W. Chestnut","60642","0.0","false","WEST TOWN","Office","72,000","1889","1","571",,,,,,,,,,,,,"41.89842276","-87.6515682","POINT (-87.6515682 41.89842276)"
"2018","251677","Darwin -CPS","Exempt","3116 W Belden Ave","60647",,"true","LOGAN SQUARE",,"121,241",,"1","67",,,,,,,,,,,,,"41.92353186","-87.70529839","POINT (-87.70529839 41.92353186)"
"2018","115942","Britton Budd","Submitted","501 W Surf St","60657","4.0","false","LAKE VIEW","Multifamily Housing","267,400","2009","1",,"86","5,329,639.5","6,860,069.1",,,,"45.6","82.7","44.4","80.6","1,251","4.7","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","159528","(ILCH353) - Echelon","Submitted","353 N. Des Plaines Ave.","60661","4.0","false","NEAR WEST SIDE","Multifamily Housing","333,262","2008","1","12,117","71","7,190,755.9","18,466,600.5",,,,"77","118.6","74.7","115.5","2,177.1","6.5","41.88838308","-87.64399483","POINT (-87.64399483 41.88838308)"
"2018","173622","444 W Jackson","Submitted","444 W Jackson","60606","1.0","false","NEAR WEST SIDE","Fitness Center/Health Club/Gym","71,235","1974","1","30,678",,"7,342,886.7","10,271,873",,,,"247.3","440","247.4","437.6","1,767.2","24.8","41.87808768","-87.63895016","POINT (-87.63895016 41.87808768)"
"2018","156868","21 W Goethe","Submitted","21 W. Goethe Street","60610","4.0","false","NEAR NORTH SIDE","Multifamily Housing","250,000","1970","1","6,489","97","3,969,063.6","9,180,300.3",,,,"52.6","83","52.6","82.2","1,147.9","4.6","41.90530524","-87.62979327","POINT (-87.62979327 41.90530524)"
"2018","161305","Ninos Heroes-CPS","Submitted","8344 S Commercial Ave","60617","1.0","false","SOUTH CHICAGO","K-12 School","73,518","1981","1","1,043","12","3,368,929.6","3,651,313",,,,"95.5","180.5","97.8","181.7","754.4","10.3","41.7441688","-87.55304379","POINT (-87.55304379 41.7441688)"
"2018","105454","530 W ARLINGTON PL","Not Submitted","530 W ARLINGTON PL","60614","0.0","false","LINCOLN PARK",,"68,136",,"1","1,821",,,,,,,,,,,,,"41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2018","160954","Armour","Submitted","5824 S. Ellis Avenue","60637","2.0","false","HYDE PARK","Laboratory","64,814","1963","1",,,"11,304,877.2",,"16,405,559.9",,,"427.5","792.9","427.2","790.1","2,970","45.8","41.787764","-87.602285","POINT (-87.602285 41.787764)"
"2018","164922","Thorek Memorial Hospital","Submitted","850 W. Irving Park Rd","60613","4.0","false","UPTOWN","Hospital (General Medical & Surgical)","205,000","1981","2","8,697","98","15,376,730.7","17,432,821.9",,,,"160","299.3","159.1","296.4","3,484.1","17","41.954528","-87.653102","POINT (-87.653102 41.954528)"
"2018","133159","Lurie Children's Lincoln Park Outpatient Center - Deming","Submitted","467 W. Deming Place","60614","2.0","false","LINCOLN PARK","Mixed Use Property","62,925","1972","1",,,"9,820,241","9,337,039.8",,,,"304.4","592.8","305.2","592.8","2,129.7","33.8","41.92884376","-87.64165184","POINT (-87.64165184 41.92884376)"
"2018","101776","Hyatt Regency Chicago","Submitted","151 East Wacker Drive","60601","4.0","false","LOOP","Hotel","2,022,785","1974","1","30,845","74","79,275,397.5","115,646,570.5",,,,"96.4","169.8","97.1","170.4","19,331.1","9.6","41.88770297","-87.62267404","POINT (-87.62267404 41.88770297)"
"2018","101708","233 North Michigan Avenue","Submitted","233 North Michigan Avenue","60601","4.0","false","LOOP","Office","1,155,516","1972","1","10,440","52","49,198,992.8","46,951,113.5",,,,"83.2","161.9","83.1","161.7","10,678.7","9.2","41.8869574","-87.62305507","POINT (-87.62305507 41.8869574)"
"2018","105044","Farwell LLC.","Submitted","2020 W. Farwell ave","60645","2.5","false","WEST RIDGE","Multifamily Housing","59,070","1958","1","8,945","56","314,040.5","5,436,100.6",,,,"97.3","111.5","98.7","113","341","5.8","42.00880199","-87.69502812","POINT (-87.69502812 42.00880199)"
"2018","254065","1345 S. Wabash Condominium Association","Submitted","1345 S. Wabash Ave.","60605","4.0","false","Near South Side","Multifamily Housing","175,500","2015","1","4,329","84","3,048,052.2","8,298,595.7",,,,"64.7","98.3","64.8","98.4","947.9","5.4","41.8684207","-87.62414","POINT (-87.62414 41.8684207)"
"2018","250099","Long Life Apartments","Submitted","344 W 28TH PL","60616","2.0","false","ARMOUR SQUARE","Multifamily Housing","95,888","1964","1","6,482","43","1,708,245.1","8,634,704.7",,,,"107.9","144.4","105.5","141.9","742.8","7.7","41.84332056","-87.63599976","POINT (-87.63599976 41.84332056)"
"2018","250032","California Park /  McFetridge","Submitted","3843 North California","60618","2.0","false","IRVING PARK","Other - Recreation","107,884","1970","1",,,"6,706,443","8,706,367.2",,,,"142.9","258.8","141.2","257","1,578.1","14.6","41.951063","-87.698166","POINT (-87.698166 41.951063)"
"2018","112699","Sheridan Lakeside Condo Association (6249-59 N. Sheridan Rd.)","Submitted","6259 N. Sheridan","60654","4.0","false","EDGEWATER","Multifamily Housing","70,000","1923","1","1,727","91","1,535,150.9","1,532,844",,,,"43.8","84.4","43","81.8","336.8","4.8","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2018","254360","Lycee Francais de Chicago","Submitted","1929 W. Wilson Ave.","60640","3.5","false","Lincoln Square","K-12 School","86,434","2015","1","1,036","51","3,528,086.5","5,205,923.7",,,,"101","177.5","100","176.1","863.5","10","41.9695155","-87.65621108","POINT (-87.65621108 41.9695155)"
"2018","103645","203 North LaSalle","Submitted","203 N LaSalle Street","60601","4.0","false","LOOP","Office","760,086","1985","1","7,117","62","40,711,028.6","805,701",,,,"54.6","151.1","54.1","149.7","6,815.6","9","41.88606221","-87.63169041","POINT (-87.63169041 41.88606221)"
"2018","104430","Edgewater Flats Condominium","Submitted","1215-25 W Granville","60660","2.5","false","EDGEWATER","Multifamily Housing","51,840","1920","2","1,702","58","462,534.1","3,921,064.3",,,,"84.6","104.4","87.2","106.4","285.2","5.5","41.99090057","-87.66660744","POINT (-87.66660744 41.99090057)"
"2018","241405","Kinzie Park Tower Condominium Association","Submitted","501 N. Clinton St.","60654","4.0","false","WEST TOWN","Multifamily Housing","292,095","1999","1","63","92","1,979,331.9","21,983,467.7",,,,"82","98","82.5","98","1,496.9","5.1","41.89102115","-87.64219094","POINT (-87.64219094 41.89102115)"
"2018","111724","Clybourn Lofts Condominium Association","Submitted","1872 N Clybourn Ave","60642","3.5","false","LINCOLN PARK","Multifamily Housing","118,326","1983","1","2,824","80","2,932,818.7","3,514,254.9",,,,"54.5","100.6","54","98.5","674.6","5.7","41.92201051","-87.65461957","POINT (-87.65461957 41.92201051)"
"2018","172565","Vesta Lofts","Submitted","125 E. 21st Street","60616","1.0","false","NEAR SOUTH SIDE","Multifamily Housing","65,000","1913","1","3,410","21","1,359,763.9","4,638,136",,,,"92.3","133.5","91.6","132","472.6","7.3","41.84550365","-87.63055693","POINT (-87.63055693 41.84550365)"
"2018","254053","The Churchill Condominium Association","Submitted","1255 N State Parkway","60610","3.5","false","Near North Side","Multifamily Housing","110,000","1923","1","1,660","53","2,066,054.7","5,925,252.9",,,,"72.6","109.1","72.2","107.5","658.4","6","41.8842525","-87.63245","POINT (-87.63245 41.8842525)"
"2018","147855","170 W Polk","Submitted","170 West Polk Street","60605","4.0","false","LOOP","Multifamily Housing","198,033","2007","1","3,166","90","3,644,019.4","7,396,126.1",,,,"55.7","90.7","55.5","90.1","999.1","5","41.86863212","-87.62730687","POINT (-87.62730687 41.86863212)"
"2018","174321","The Shelby - Village Green","Submitted","2300 S Michigan Avenue","60616","1.0","false","NEAR SOUTH SIDE","Multifamily Housing","111,873","2013","1","3,696","17","3,889,355.9","7,611,105.2",,,,"102.8","168.8","103.9","169.9","1,051.3","9.4","41.84550365","-87.63055693","POINT (-87.63055693 41.84550365)"
"2018","100668","Allstate Building","Exempt","3245 W ARTHINGTON ST","60624",,"true","EAST GARFIELD PARK",,"324,027",,"1",,,,,,,,,,,,,,"41.8704933","-87.70743828","POINT (-87.70743828 41.8704933)"
"2018","254389","Freedom Center","Submitted","825 N. Christiana","60651","3.5","false","Humboldt Park","Residence Hall/Dormitory","184,000","2015","1","6,210","53","8,582,425.4","10,621,358.3",,,,"104.4","191.2","104.2","188.9","1,992","10.8","41.90454715","-87.71254794","POINT (-87.71254794 41.90454715)"
"2018","260008","2715 NMA LLC","Submitted","2731 2739 N Milwaukee","60647",,"true","LOGAN SQUARE","Mixed Use Property","50,000","1920","1","925",,,,,,,,,,,,,"41.92075046","-87.70152825","POINT (-87.70152825 41.92075046)"
"2018","254989","Depaul University Holtschneider Performance Center","Exempt","2330 N HALSTED ST","60614",,"true","Lincoln Park",,"242,343",,"1","2,188",,,,,,,,,,,,,"41.92416242","-87.64878559","POINT (-87.64878559 41.92416242)"
